outcome,innings,team_wkts,team_score,team_lead,bat_score,bat_balls,bat_avg,bat_arm,bowl_balls,bowl_runs,bowl_wkts,bowl_avg,bowl_type
0,3,4,221,134,6,5,30.21,1,36,23,0,-,5
4,3,4,221,134,6,6,30.21,1,37,23,0,-,5
0,3,4,225,138,10,7,30.21,1,38,27,0,-,5
0,3,4,225,138,10,8,30.21,1,39,27,0,-,5
0,3,4,225,138,10,9,30.21,1,40,27,0,-,5
1,3,4,225,138,10,10,30.21,1,41,27,0,-,5
0,3,4,226,139,11,11,30.21,1,88,45,2,32.18,2
0,3,4,226,139,11,12,30.21,1,89,45,2,32.18,2
4,3,4,226,139,11,13,30.21,1,90,45,2,32.18,2
0,3,4,230,143,15,14,30.21,1,91,49,2,32.18,2
0,3,4,230,143,15,15,30.21,1,92,49,2,32.18,2
0,3,4,230,143,15,16,30.21,1,93,49,2,32.18,2
0,3,4,230,143,97,134,62.96,0,97,71,1,36.59,4
0,3,4,230,143,97,135,62.96,0,98,71,1,36.59,4
0,3,4,230,143,97,136,62.96,0,99,71,1,36.59,4
0,3,4,230,143,97,137,62.96,0,100,71,1,36.59,4
0,3,4,230,143,97,138,62.96,0,101,71,1,36.59,4
1,3,4,230,143,97,139,62.96,0,102,71,1,36.59,4
1,3,4,231,144,98,140,62.96,0,36,20,0,30.81,2
0,3,4,232,145,15,17,30.21,1,37,21,0,30.81,2
0,3,4,232,145,15,18,30.21,1,38,21,0,30.81,2
0,3,4,232,145,15,19,30.21,1,39,21,0,30.81,2
0,3,4,232,145,15,20,30.21,1,40,21,0,30.81,2
0,3,4,232,145,15,21,30.21,1,41,21,0,30.81,2
0,3,4,232,145,99,141,62.96,0,72,43,1,28.78,2
4,3,4,232,145,99,142,62.96,0,73,43,1,28.78,2
0,3,4,236,149,103,143,62.96,0,74,47,1,28.78,2
0,3,4,236,149,103,144,62.96,0,75,47,1,28.78,2
1,3,4,236,149,103,145,62.96,0,76,47,1,28.78,2
1,3,4,237,150,15,22,30.21,1,77,48,1,28.78,2
0,3,4,238,151,16,23,30.21,1,42,21,0,30.81,2
0,3,4,238,151,16,24,30.21,1,43,21,0,30.81,2
0,3,4,238,151,16,25,30.21,1,44,21,0,30.81,2
4,3,4,238,151,16,26,30.21,1,45,21,0,30.81,2
0,3,4,242,155,20,27,30.21,1,46,25,0,30.81,2
0,3,4,242,155,20,28,30.21,1,47,25,0,30.81,2
0,3,4,242,155,104,146,62.96,0,78,49,1,28.78,2
0,3,4,242,155,104,147,62.96,0,79,49,1,28.78,2
0,3,4,242,155,104,148,62.96,0,80,49,1,28.78,2
0,3,4,242,155,104,149,62.96,0,81,49,1,28.78,2
0,3,4,242,155,104,150,62.96,0,82,49,1,28.78,2
0,3,4,242,155,104,151,62.96,0,83,49,1,28.78,2
0,3,4,242,155,20,29,30.21,1,48,25,0,30.81,2
0,3,4,242,155,20,30,30.21,1,49,25,0,30.81,2
0,3,4,242,155,20,31,30.21,1,50,25,0,30.81,2
0,3,4,242,155,20,32,30.21,1,51,25,0,30.81,2
0,3,4,242,155,20,33,30.21,1,52,25,0,30.81,2
1,3,4,242,155,20,34,30.21,1,53,25,0,30.81,2
0,3,4,243,156,21,35,30.21,1,84,49,1,28.78,2
1,3,4,243,156,21,36,30.21,1,85,49,1,28.78,2
4,3,4,244,157,104,152,62.96,0,86,50,1,28.78,2
0,3,4,248,161,108,153,62.96,0,87,54,1,28.78,2
0,3,4,248,161,108,154,62.96,0,88,54,1,28.78,2
0,3,4,248,161,108,155,62.96,0,89,54,1,28.78,2
0,3,4,248,161,22,37,30.21,1,54,26,0,30.81,2
1,3,4,248,161,22,38,30.21,1,55,26,0,30.81,2
0,3,4,249,162,108,156,62.96,0,56,27,0,30.81,2
0,3,4,249,162,108,157,62.96,0,57,27,0,30.81,2
1,3,4,249,162,108,158,62.96,0,58,27,0,30.81,2
0,3,4,250,163,23,39,30.21,1,59,28,0,30.81,2
1,3,4,250,163,109,159,62.96,0,42,28,0,-,5
2,3,4,251,164,23,40,30.21,1,43,29,0,-,5
0,3,4,253,166,25,41,30.21,1,44,31,0,-,5
0,3,4,253,166,25,42,30.21,1,45,31,0,-,5
0,3,4,253,166,25,43,30.21,1,46,31,0,-,5
0,3,4,253,166,25,44,30.21,1,47,31,0,-,5
1,3,4,253,166,110,160,62.96,0,60,28,0,30.81,2
0,3,4,254,167,25,45,30.21,1,61,29,0,30.81,2
0,3,4,254,167,25,46,30.21,1,62,29,0,30.81,2
0,3,4,254,167,25,47,30.21,1,63,29,0,30.81,2
4,3,4,254,167,25,48,30.21,1,64,29,0,30.81,2
0,3,4,258,171,29,49,30.21,1,65,33,0,30.81,2
1,3,4,258,171,111,161,62.96,0,48,31,0,-,5
1,3,4,259,172,29,50,30.21,1,49,32,0,-,5
0,3,4,260,173,112,162,62.96,0,50,33,0,-,5
1,3,4,260,173,112,163,62.96,0,51,33,0,-,5
0,3,4,261,174,30,51,30.21,1,52,34,0,-,5
0,3,4,261,174,30,52,30.21,1,53,34,0,-,5
1,3,4,261,174,113,164,62.96,0,103,72,1,36.59,4
1,3,4,262,175,30,53,30.21,1,104,73,1,36.59,4
0,3,4,263,176,114,165,62.96,0,105,74,1,36.59,4
0,3,4,263,176,114,166,62.96,0,106,74,1,36.59,4
1,3,4,263,176,114,167,62.96,0,107,74,1,36.59,4
1,3,4,264,177,31,54,30.21,1,108,75,1,36.59,4
0,3,4,265,178,32,55,30.21,1,54,34,0,-,5
0,3,4,265,178,32,56,30.21,1,55,34,0,-,5
4,3,4,265,178,32,57,30.21,1,56,34,0,-,5
1,3,4,269,182,36,58,30.21,1,57,38,0,-,5
0,3,4,270,183,115,168,62.96,0,58,39,0,-,5
0,3,4,270,183,115,169,62.96,0,59,39,0,-,5
1,3,4,270,183,37,59,30.21,1,109,76,1,36.59,4
0,3,4,271,184,115,170,62.96,0,110,77,1,36.59,4
4,3,4,271,184,115,171,62.96,0,111,77,1,36.59,4
4,3,4,275,188,119,172,62.96,0,112,81,1,36.59,4
1,3,4,279,192,123,173,62.96,0,113,85,1,36.59,4
1,3,4,280,193,38,60,30.21,1,114,86,1,36.59,4
3,3,4,281,194,39,61,30.21,1,60,39,0,-,5
0,3,4,284,197,124,174,62.96,0,61,42,0,-,5
1b,3,4,284,197,124,175,62.96,0,62,42,0,-,5
0,3,4,285,198,42,62,30.21,1,63,42,0,-,5
0,3,4,285,198,42,63,30.21,1,64,42,0,-,5
4,3,4,285,198,42,64,30.21,1,65,42,0,-,5
1,3,4,289,202,124,176,62.96,0,115,87,1,36.59,4
0,3,4,290,203,46,65,30.21,1,116,88,1,36.59,4
0,3,4,290,203,46,66,30.21,1,117,88,1,36.59,4
1,3,4,290,203,46,67,30.21,1,118,88,1,36.59,4
0,3,4,291,204,125,177,62.96,0,119,89,1,36.59,4
2,3,4,291,204,125,178,62.96,0,120,89,1,36.59,4
0,3,4,293,206,47,68,30.21,1,18,12,0,51.8,4
4,3,4,293,206,47,69,30.21,1,19,12,0,51.8,4
1,3,4,297,210,51,70,30.21,1,20,16,0,51.8,4
0,3,4,298,211,127,179,62.96,0,21,17,0,51.8,4
1,3,4,298,211,127,180,62.96,0,22,17,0,51.8,4
1,3,4,299,212,52,71,30.21,1,23,18,0,51.8,4
0,3,4,300,213,53,72,30.21,1,121,91,1,36.59,4
1,3,4,300,213,53,73,30.21,1,122,91,1,36.59,4
0,3,4,301,214,128,181,62.96,0,123,92,1,36.59,4
1,3,4,301,214,128,182,62.96,0,124,92,1,36.59,4
1,3,4,302,215,54,74,30.21,1,125,93,1,36.59,4
0,3,4,303,216,129,183,62.96,0,126,94,1,36.59,4
0,3,4,303,216,55,75,30.21,1,24,19,0,51.8,4
0,3,4,303,216,55,76,30.21,1,25,19,0,51.8,4
0,3,4,303,216,55,77,30.21,1,26,19,0,51.8,4
0,3,4,303,216,55,78,30.21,1,27,19,0,51.8,4
0,3,4,303,216,55,79,30.21,1,28,19,0,51.8,4
0,3,4,303,216,55,80,30.21,1,29,19,0,51.8,4
0,3,4,303,216,129,184,62.96,0,127,94,1,36.59,4
0,3,4,303,216,129,185,62.96,0,128,94,1,36.59,4
0,3,4,303,216,129,186,62.96,0,129,94,1,36.59,4
2,3,4,303,216,129,187,62.96,0,130,94,1,36.59,4
0,3,4,305,218,131,188,62.96,0,131,96,1,36.59,4
0,3,4,305,218,131,189,62.96,0,132,96,1,36.59,4
4,3,4,305,218,55,81,30.21,1,30,19,0,51.8,4
0,3,4,309,222,59,82,30.21,1,31,23,0,51.8,4
0,3,4,309,222,59,83,30.21,1,32,23,0,51.8,4
0,3,4,309,222,59,84,30.21,1,33,23,0,51.8,4
0,3,4,309,222,59,85,30.21,1,34,23,0,51.8,4
1,3,4,309,222,59,86,30.21,1,35,23,0,51.8,4
0,3,4,310,223,60,87,30.21,1,133,96,1,36.59,4
0,3,4,310,223,60,88,30.21,1,134,96,1,36.59,4
0,3,4,310,223,60,89,30.21,1,135,96,1,36.59,4
0,3,4,310,223,60,90,30.21,1,136,96,1,36.59,4
1,3,4,310,223,60,91,30.21,1,137,96,1,36.59,4
1,3,4,311,224,131,190,62.96,0,138,97,1,36.59,4
1,3,4,312,225,132,191,62.96,0,36,24,0,51.8,4
2,3,4,313,226,61,92,30.21,1,37,25,0,51.8,4
0,3,4,315,228,63,93,30.21,1,38,27,0,51.8,4
0,3,4,315,228,63,94,30.21,1,39,27,0,51.8,4
0,3,4,315,228,63,95,30.21,1,40,27,0,51.8,4
0,3,4,315,228,63,96,30.21,1,41,27,0,51.8,4
1,3,4,315,228,133,192,62.96,0,139,98,1,36.59,4
1,3,4,316,229,63,97,30.21,1,140,99,1,36.59,4
1,3,4,317,230,134,193,62.96,0,141,100,1,36.59,4
4,3,4,318,231,64,98,30.21,1,142,101,1,36.59,4
1,3,4,322,235,68,99,30.21,1,143,105,1,36.59,4
1,3,4,323,236,135,194,62.96,0,144,106,1,36.59,4
0,3,4,324,237,136,195,62.96,0,42,27,0,51.8,4
0,3,4,324,237,136,196,62.96,0,43,27,0,51.8,4
4,3,4,324,237,136,197,62.96,0,44,27,0,51.8,4
0,3,4,328,241,140,198,62.96,0,45,31,0,51.8,4
0,3,4,328,241,140,199,62.96,0,46,31,0,51.8,4
1,3,4,328,241,140,200,62.96,0,47,31,0,51.8,4
1,3,4,329,242,141,201,62.96,0,90,54,1,28.78,2
0,3,4,330,243,69,100,30.21,1,91,55,1,28.78,2
0,3,4,330,243,69,101,30.21,1,92,55,1,28.78,2
0,3,4,330,243,69,102,30.21,1,93,55,1,28.78,2
0,3,4,330,243,69,103,30.21,1,94,55,1,28.78,2
1w,3,4,330,243,142,202,62.96,0,66,33,0,30.81,2
0,3,4,331,244,69,104,30.21,1,95,55,1,28.78,2
W,3,4,331,244,142,202,62.96,0,67,34,0,30.81,2
2,3,5,331,244,0,0,34.1,0,68,34,1,30.81,2
2,3,5,333,246,2,1,34.1,0,69,36,1,30.81,2
1,3,5,335,248,4,2,34.1,0,70,38,1,30.81,2
0,3,5,336,249,69,105,30.21,1,71,39,1,30.81,2
1,3,5,336,249,69,106,30.21,1,72,39,1,30.81,2
4,3,5,337,250,70,107,30.21,1,96,55,1,28.78,2
0,3,5,341,254,74,108,30.21,1,97,59,1,28.78,2
1w,3,5,341,254,74,109,30.21,1,98,59,1,28.78,2
0,3,5,342,255,74,109,30.21,1,99,60,1,28.78,2
1,3,5,342,255,74,110,30.21,1,100,60,1,28.78,2
0,3,5,343,256,5,3,34.1,0,101,61,1,28.78,2
0,3,5,343,256,5,4,34.1,0,102,61,1,28.78,2
0,3,5,343,256,75,111,30.21,1,73,40,1,30.81,2
2,3,5,343,256,75,112,30.21,1,74,40,1,30.81,2
0,3,5,345,258,77,113,30.21,1,75,42,1,30.81,2
0,3,5,345,258,77,114,30.21,1,76,42,1,30.81,2
4,3,5,345,258,77,115,30.21,1,77,42,1,30.81,2
0,3,5,349,262,81,116,30.21,1,78,46,1,30.81,2
0,3,5,349,262,5,5,34.1,0,103,61,1,28.78,2
1,3,5,349,262,5,6,34.1,0,104,61,1,28.78,2
1,3,5,350,263,81,117,30.21,1,105,62,1,28.78,2
0,3,5,351,264,6,7,34.1,0,106,63,1,28.78,2
1,3,5,351,264,6,8,34.1,0,107,63,1,28.78,2
4,3,5,352,265,82,118,30.21,1,108,64,1,28.78,2
0,3,5,356,269,7,9,34.1,0,48,32,0,51.8,4
0,3,5,356,269,7,10,34.1,0,49,32,0,51.8,4
1,3,5,356,269,7,11,34.1,0,50,32,0,51.8,4
0,3,5,357,270,86,119,30.21,1,51,33,0,51.8,4
1,3,5,357,270,86,120,30.21,1,52,33,0,51.8,4
1,3,5,358,271,8,12,34.1,0,53,34,0,51.8,4
0,3,5,359,272,9,13,34.1,0,94,49,2,32.18,2
1nb,3,5,359,272,9,14,34.1,0,95,49,2,32.18,2
0,3,5,360,273,9,14,34.1,0,96,50,2,32.18,2
6,3,5,360,273,9,15,34.1,0,97,50,2,32.18,2
4,3,5,366,279,15,16,34.1,0,98,56,2,32.18,2
0,3,5,370,283,19,17,34.1,0,99,60,2,32.18,2
0,3,5,370,283,19,18,34.1,0,100,60,2,32.18,2
1,3,5,370,283,87,121,30.21,1,54,35,0,51.8,4
0,3,5,371,284,19,19,34.1,0,55,36,0,51.8,4
1,3,5,371,284,19,20,34.1,0,56,36,0,51.8,4
0,3,5,372,285,88,122,30.21,1,57,37,0,51.8,4
0,3,5,372,285,88,123,30.21,1,58,37,0,51.8,4
0,3,5,372,285,88,124,30.21,1,59,37,0,51.8,4
1,3,5,372,285,20,21,34.1,0,101,60,2,32.18,2
2,3,5,373,286,88,125,30.21,1,102,61,2,32.18,2
4,3,5,375,288,90,126,30.21,1,103,63,2,32.18,2
0,3,5,379,292,94,127,30.21,1,104,67,2,32.18,2
1,3,5,379,292,94,128,30.21,1,105,67,2,32.18,2
0,3,5,380,293,21,22,34.1,0,106,68,2,32.18,2
1,3,5,380,293,95,129,30.21,1,60,37,0,51.8,4
0,3,5,381,294,21,23,34.1,0,61,38,0,51.8,4
1,3,5,381,294,21,24,34.1,0,62,38,0,51.8,4
4,3,5,382,295,96,130,30.21,1,63,39,0,51.8,4
0,3,5,386,299,100,131,30.21,1,64,43,0,51.8,4
0,3,5,386,299,100,132,30.21,1,65,43,0,51.8,4
2,3,5,386,299,22,25,34.1,0,107,68,2,32.18,2
1,3,5,388,301,24,26,34.1,0,108,70,2,32.18,2
0,3,5,389,302,100,133,30.21,1,109,71,2,32.18,2
4,3,5,389,302,100,134,30.21,1,110,71,2,32.18,2
0,3,5,393,306,104,135,30.21,1,111,75,2,32.18,2
0,3,5,393,306,104,136,30.21,1,112,75,2,32.18,2
0,3,5,393,306,25,27,34.1,0,66,43,0,51.8,4
0,3,5,393,306,25,28,34.1,0,67,43,0,51.8,4
1,3,5,393,306,25,29,34.1,0,68,43,0,51.8,4
4,3,5,394,307,104,137,30.21,1,69,44,0,51.8,4
1,3,5,398,311,108,138,30.21,1,70,48,0,51.8,4
1,3,5,399,312,26,30,34.1,0,71,49,0,51.8,4
0,3,5,400,313,27,31,34.1,0,113,75,2,32.18,2
0,3,5,400,313,27,32,34.1,0,114,75,2,32.18,2
0,3,5,400,313,27,33,34.1,0,115,75,2,32.18,2
0,3,5,400,313,27,34,34.1,0,116,75,2,32.18,2
0,3,5,400,313,27,35,34.1,0,117,75,2,32.18,2
0,3,5,400,313,27,36,34.1,0,118,75,2,32.18,2
0,3,5,400,313,109,139,30.21,1,145,107,1,36.59,4
1,3,5,400,313,109,140,30.21,1,146,107,1,36.59,4
0,3,5,401,314,27,37,34.1,0,147,108,1,36.59,4
4,3,5,401,314,27,38,34.1,0,148,108,1,36.59,4
2,3,5,405,318,31,39,34.1,0,149,112,1,36.59,4
0,3,5,407,320,33,40,34.1,0,150,114,1,36.59,4
0,3,5,407,320,110,141,30.21,1,119,75,2,32.18,2
W,3,5,407,320,110,142,30.21,1,120,75,2,32.18,2
0,3,6,407,320,0,0,29.15,1,121,75,3,32.18,2
0,3,6,407,320,0,1,29.15,1,122,75,3,32.18,2
0,3,6,407,320,0,2,29.15,1,123,75,3,32.18,2
0,3,6,407,320,0,3,29.15,1,124,75,3,32.18,2
1,3,6,407,320,33,41,34.1,0,151,114,1,36.59,4
0,3,6,408,321,0,4,29.15,1,152,115,1,36.59,4
1,3,6,408,321,0,5,29.15,1,153,115,1,36.59,4
W,3,6,409,322,34,42,34.1,0,154,116,1,36.59,4
1,3,7,409,322,0,0,20.7,0,155,116,2,36.59,4
1,3,7,410,323,1,6,29.15,1,156,117,2,36.59,4
3,3,7,411,324,2,7,29.15,1,125,75,3,32.18,2
0,3,7,414,327,1,1,20.7,0,126,78,3,32.18,2
0,3,7,414,327,1,2,20.7,0,127,78,3,32.18,2
1,3,7,414,327,1,3,20.7,0,128,78,3,32.18,2
0,3,7,415,328,5,8,29.15,1,129,79,3,32.18,2
0,3,7,415,328,5,9,29.15,1,130,79,3,32.18,2
0,3,7,415,328,2,4,20.7,0,157,118,2,36.59,4
0,3,7,415,328,2,5,20.7,0,158,118,2,36.59,4
0,3,7,415,328,2,6,20.7,0,159,118,2,36.59,4
0,3,7,415,328,2,7,20.7,0,160,118,2,36.59,4
0,3,7,415,328,2,8,20.7,0,161,118,2,36.59,4
0,3,7,415,328,2,9,20.7,0,162,118,2,36.59,4
0,3,7,415,328,5,10,29.15,1,131,79,3,32.18,2
4,3,7,415,328,5,11,29.15,1,132,79,3,32.18,2
1,3,7,419,332,9,12,29.15,1,133,83,3,32.18,2
0,3,7,420,333,2,10,20.7,0,134,84,3,32.18,2
1,3,7,420,333,2,11,20.7,0,135,84,3,32.18,2
0,3,7,421,334,10,13,29.15,1,136,85,3,32.18,2
1,3,7,421,334,3,12,20.7,0,163,118,2,36.59,4
0,3,7,422,335,10,14,29.15,1,164,119,2,36.59,4
0,3,7,422,335,10,15,29.15,1,165,119,2,36.59,4
4,3,7,422,335,10,16,29.15,1,166,119,2,36.59,4
0,3,7,426,339,14,17,29.15,1,167,123,2,36.59,4
0,3,7,426,339,14,18,29.15,1,168,123,2,36.59,4
2,3,7,426,339,4,13,20.7,0,109,68,1,28.78,2
0,3,7,428,341,6,14,20.7,0,110,70,1,28.78,2
0,3,7,428,341,6,15,20.7,0,111,70,1,28.78,2
1,3,7,428,341,6,16,20.7,0,112,70,1,28.78,2
1,3,7,429,342,14,19,29.15,1,113,71,1,28.78,2
0,3,7,430,343,7,17,20.7,0,114,72,1,28.78,2
0,3,7,430,343,15,20,29.15,1,169,123,2,36.59,4
6,3,7,430,343,15,21,29.15,1,170,123,2,36.59,4
0,3,7,436,349,21,22,29.15,1,171,129,2,36.59,4
1nb,3,7,436,349,21,23,29.15,1,172,129,2,36.59,4
0,3,7,437,350,21,23,29.15,1,173,130,2,36.59,4
0,3,7,437,350,21,24,29.15,1,174,130,2,36.59,4
0,3,7,437,350,21,25,29.15,1,175,130,2,36.59,4
1,3,7,437,350,7,18,20.7,0,115,72,1,28.78,2
0,3,7,438,351,21,26,29.15,1,116,73,1,28.78,2
6,3,7,438,351,21,27,29.15,1,117,73,1,28.78,2
1,3,7,444,357,27,28,29.15,1,118,79,1,28.78,2
0,3,7,445,358,8,19,20.7,0,119,80,1,28.78,2
0,3,7,445,358,8,20,20.7,0,120,80,1,28.78,2
0,3,7,445,358,28,29,29.15,1,66,46,0,-,5
4b,3,7,445,358,28,30,29.15,1,67,46,0,-,5
1,3,7,449,362,28,31,29.15,1,68,46,0,-,5
1,3,7,450,363,8,21,20.7,0,69,47,0,-,5
1,3,7,451,364,29,32,29.15,1,70,48,0,-,5
0,3,7,452,365,9,22,20.7,0,71,49,0,-,5
1,3,7,452,365,30,33,29.15,1,121,80,1,28.78,2
1,3,7,453,366,9,23,20.7,0,122,81,1,28.78,2
0,3,7,454,367,31,34,29.15,1,123,82,1,28.78,2
0,3,7,454,367,31,35,29.15,1,124,82,1,28.78,2
0,3,7,454,367,31,36,29.15,1,125,82,1,28.78,2
0,3,7,454,367,31,37,29.15,1,126,82,1,28.78,2
1,3,7,454,367,10,24,20.7,0,72,49,0,-,5
0,3,7,455,368,31,38,29.15,1,73,50,0,-,5
0,3,7,455,368,31,39,29.15,1,74,50,0,-,5
1,3,7,455,368,31,40,29.15,1,75,50,0,-,5
2,3,7,456,369,11,25,20.7,0,76,51,0,-,5
2,3,7,458,371,13,26,20.7,0,77,53,0,-,5
6,3,7,460,373,32,41,29.15,1,127,82,1,28.78,2
1,3,7,466,379,38,42,29.15,1,128,88,1,28.78,2
1lb,3,7,467,380,15,27,20.7,0,129,89,1,28.78,2
1,3,7,468,381,39,43,29.15,1,130,89,1,28.78,2
1,3,7,469,382,15,28,20.7,0,131,90,1,28.78,2
0,3,7,470,383,40,44,29.15,1,132,91,1,28.78,2
4,3,7,470,383,16,29,20.7,0,78,55,0,-,5
4,3,7,474,387,20,30,20.7,0,79,59,0,-,5
1,3,7,478,391,24,31,20.7,0,80,63,0,-,5
1,3,7,479,392,40,45,29.15,1,81,64,0,-,5
1,3,7,480,393,25,32,20.7,0,82,65,0,-,5
6,3,7,481,394,41,46,29.15,1,83,66,0,-,5
